PCI,latitude,longitude,device,rsrp
F,36.00386953,-78.93698949,Samsung,-130
D,36.00310598,-78.93891147,Samsung,-127
F,36.00266283,-78.93818219,Samsung,-103
D,36.00255776,-78.9380795,Samsung,-122
D,36.0048679,-78.93884404,Samsung,-125
F,36.00292619,-78.93714674,Samsung,-92
D,36.00261249,-78.94147406,Samsung,-113
D,36.00343601,-78.94174702,Samsung,-132
D,36.00264399,-78.94120537,Samsung,-126
C,36.00157859,-78.9400603,Samsung,-119
F,36.00173274,-78.93593793,Samsung,-115
E,36.00133302,-78.93655025,Samsung,-118
E,36.00111964,-78.93820684,Samsung,-98
F,36.00232923,-78.94029437,Samsung,-112
F,36.00121473,-78.93935367,Samsung,-123
E,36.00104458,-78.93792622,Samsung,-107
E,36.00131687,-78.9380142,Samsung,-94
E,36.00140649,-78.93697928,Samsung,-102
C,36.00218628,-78.93670103,Samsung,-131
C,36.00215333,-78.93638083,Samsung,-123
C,36.00326809,-78.93835245,Samsung,-134
E,36.00209435,-78.93791838,Samsung,-79
A,35.99859397,-78.94033962,Samsung,-78
E,36.00215436,-78.9369033,Samsung,-97
F,36.00367168,-78.93786787,Samsung,-117
E,36.00350788,-78.93755028,Samsung,-104
D,35.99899473,-78.93920126,Samsung,-94
C,36.00155114,-78.93709467,Samsung,-120
B,35.99963139,-78.94049539,Samsung,-113
C,36.00153911,-78.93711261,Samsung,-124
A,35.99887848,-78.93925013,Samsung,-102
E,36.0038354,-78.93708415,Samsung,-125
F,36.00410667,-78.93734895,Samsung,-130
D,36.00248101,-78.93795398,Samsung,-119
D,36.00256731,-78.93766448,Samsung,-113
E,36.00393982,-78.93906739,Samsung,-125
D,36.00285099,-78.94117169,Samsung,-127
D,36.00162466,-78.94081072,Samsung,-107
D,36.00283791,-78.94162673,Samsung,-120
C,36.00326737,-78.94106645,Samsung,-132
E,36.00127192,-78.93645854,Samsung,-120
F,36.00077104,-78.93709323,Samsung,-116
F,36.00075338,-78.9369977,Samsung,-119
D,36.00227636,-78.94031835,Samsung,-130
C,36.00065959,-78.93769844,Samsung,-118
F,36.00109835,-78.93823646,Samsung,-98
E,36.00154872,-78.93948288,Samsung,-112
C,36.00315282,-78.93774558,Samsung,-133
C,36.00143168,-78.93792346,Samsung,-106
F,36.00309741,-78.937608,Samsung,-103
F,36.00161159,-78.93678071,Samsung,-95
E,36.0024207,-78.93611793,Samsung,-109
F,36.00155935,-78.93829353,Samsung,-100
A,35.9983719,-78.93987665,Samsung,-81
E,36.0034204,-78.93759058,Samsung,-100
D,35.99931119,-78.93960234,Samsung,-75
F,36.00177326,-78.93728193,Samsung,-110
E,36.00139101,-78.93731323,Samsung,-106
D,36.00288799,-78.93730474,Samsung,-126
D,35.9992736,-78.93966858,Samsung,-77
E,36.00382444,-78.93711484,Samsung,-123
E,36.00308066,-78.93764799,Samsung,-100
F,36.00281211,-78.9384731,Samsung,-110
C,36.00507823,-78.93830429,Samsung,-130
F,36.00382156,-78.93896987,Samsung,-129
D,36.00004459,-78.93737022,Samsung,-110
D,36.00146256,-78.94113329,Samsung,-108
D,36.0012746,-78.94031876,Samsung,-109
F,36.00197793,-78.93661368,Samsung,-107
F,36.00073151,-78.93659207,Samsung,-118
F,36.0012944,-78.93650458,Samsung,-110
C,36.00227636,-78.94031835,Samsung,-129
C,36.00180713,-78.93967643,Samsung,-122
F,36.00147812,-78.93946383,Samsung,-123
C,36.00114376,-78.93922996,Samsung,-122
D,36.00318443,-78.93768945,Samsung,-125
B,35.99928621,-78.93978224,Samsung,-113
E,36.00366713,-78.93759898,Samsung,-110
C,36.00166704,-78.93711811,Samsung,-125
E,36.00206122,-78.93675815,Samsung,-93
E,36.00303511,-78.93746347,Samsung,-101
D,36.0015791,-78.93827403,Samsung,-114
D,36.00303511,-78.93746347,Samsung,-131
E,36.00221255,-78.93711735,Samsung,-90
F,36.00378161,-78.93775323,Samsung,-104
C,36.00137808,-78.93850087,Samsung,-117
E,36.00196343,-78.93699081,Samsung,-99
C,36.0015018,-78.93732651,Samsung,-128
D,35.99963139,-78.94049539,Samsung,-102
A,35.99841389,-78.93958815,Samsung,-83
B,35.99831034,-78.93977629,Samsung,-92
E,36.00379748,-78.93717819,Samsung,-120
F,36.00266367,-78.93759007,Samsung,-76
E,36.00415008,-78.93907248,Samsung,-122
D,36.00514422,-78.93788654,Samsung,-125
D,36.00277782,-78.94118545,Samsung,-131
F,36.00252868,-78.93599644,Samsung,-119
D,36.00315954,-78.94186054,Samsung,-122
F,36.00252298,-78.93603683,Samsung,-118
C,36.00164494,-78.94007137,Samsung,-119
F,36.00180772,-78.93594192,Samsung,-119
D,36.00078938,-78.93718338,Samsung,-118
E,36.0011796,-78.9364778,Samsung,-128
C,36.00231043,-78.94030682,Samsung,-129
D,36.00092714,-78.93763183,Samsung,-110
F,36.00273282,-78.93991316,Samsung,-120
E,36.0016575,-78.93962278,Samsung,-114
D,36.00308564,-78.93775608,Samsung,-130
E,36.00089996,-78.93831082,Samsung,-97
D,36.00060164,-78.93992073,Samsung,-104
F,36.00257276,-78.93698338,Samsung,-86
A,35.99955586,-78.94031612,Samsung,-109
E,36.00339656,-78.93760185,Samsung,-98
E,36.00103043,-78.93870149,Samsung,-100
F,36.00142344,-78.93732237,Samsung,-109
F,36.00286319,-78.937319,Samsung,-96
C,36.00150407,-78.93715156,Samsung,-123
F,36.00331648,-78.93758713,Samsung,-100
F,36.00384844,-78.93705407,Samsung,-130
C,36.00282737,-78.93862701,Samsung,-133
E,36.00253345,-78.93769035,Samsung,-74
D,36.00479999,-78.93758542,Samsung,-126
D,36.0030182,-78.93754495,Samsung,-129
D,35.9997703,-78.93760781,Samsung,-105
D,36.00285284,-78.94136903,Samsung,-127
F,36.00126105,-78.93670833,Samsung,-108
D,36.00022249,-78.93731064,Samsung,-113
F,36.00211067,-78.93696041,Samsung,-101
D,36.00052554,-78.93728159,Samsung,-120
F,36.00146665,-78.93765649,Samsung,-115
C,36.00226596,-78.94031532,Samsung,-111
E,36.00159141,-78.93954389,Samsung,-117
C,36.00144851,-78.93948153,Samsung,-125
E,36.00233232,-78.94024137,Samsung,-110
F,36.00313267,-78.93776635,Samsung,-101
C,36.00112545,-78.93813957,Samsung,-109
D,36.00308273,-78.9379864,Samsung,-134
C,36.00167545,-78.93674751,Samsung,-127
C,36.00339744,-78.93761516,Samsung,-128
B,35.99953783,-78.93930985,Samsung,-118
D,36.00307657,-78.93752663,Samsung,-131
F,36.00245056,-78.93667375,Samsung,-108
D,36.00023803,-78.93873934,Samsung,-85
C,36.00137473,-78.93847697,Samsung,-122
D,36.00333192,-78.93827808,Samsung,-124
F,36.0014803,-78.93749253,Samsung,-109
F,36.0005062,-78.9386231,Samsung,-100
C,35.99918909,-78.94036347,Samsung,-111
A,35.99864064,-78.94044321,Samsung,-79
F,36.00392454,-78.93695134,Samsung,-134
C,36.00283619,-78.93857045,Samsung,-133
D,36.0054183,-78.93747796,Samsung,-124
E,36.00268283,-78.93820367,Samsung,-102
D,36.00367588,-78.93843195,Samsung,-124
D,36.00270758,-78.94119524,Samsung,-128
C,36.00338804,-78.94125308,Samsung,-130
D,36.00215242,-78.94164001,Samsung,-116
D,36.00149769,-78.93985504,Samsung,-122
C,36.00168228,-78.94013845,Samsung,-117
E,36.00131432,-78.9363707,Samsung,-123
F,36.00140273,-78.93671568,Samsung,-109
F,36.00110645,-78.93650735,Samsung,-109
F,36.00226596,-78.94031532,Samsung,-116
F,36.0017845,-78.93959703,Samsung,-126
E,36.00351292,-78.9400045,Samsung,-136
F,36.00312501,-78.93778671,Samsung,-101
E,36.0013675,-78.93797708,Samsung,-90
F,36.0024207,-78.93611793,Samsung,-117
F,36.00310569,-78.93750945,Samsung,-102
F,36.0013807,-78.93844921,Samsung,-105
E,36.003777,-78.93829432,Samsung,-119
C,36.00221306,-78.93667802,Samsung,-130
B,36.00005687,-78.94046587,Samsung,-114
F,36.00209788,-78.93690897,Samsung,-101
E,36.0014965,-78.9375661,Samsung,-103
E,36.00054386,-78.93976956,Samsung,-124
E,36.00110062,-78.93815742,Samsung,-98
F,36.0038929,-78.93700614,Samsung,-134
E,36.00245294,-78.93784006,Samsung,-83
E,36.00415403,-78.93780646,Samsung,-106
E,36.00423391,-78.93723606,Samsung,-124
D,36.00464049,-78.9392619,Samsung,-123
D,35.99977991,-78.93775403,Samsung,-115
C,36.0033651,-78.94132141,Samsung,-130
F,36.00229979,-78.93593687,Samsung,-116
D,36.00277778,-78.94120895,Samsung,-129
F,36.00210045,-78.9369109,Samsung,-100
C,36.00194991,-78.9409894,Samsung,-113
E,36.00170906,-78.93809509,Samsung,-106
F,36.00140128,-78.93955758,Samsung,-117
E,36.00205501,-78.93999622,Samsung,-106
F,36.00152884,-78.93946231,Samsung,-126
F,36.00318649,-78.93772166,Samsung,-100
E,36.00159919,-78.9376653,Samsung,-92
D,35.99950378,-78.94017936,Samsung,-97
C,36.00215436,-78.9369033,Samsung,-127
F,36.00363964,-78.93764473,Samsung,-108
C,35.99956443,-78.94055482,Samsung,-100
A,35.9984952,-78.94013897,Samsung,-76
C,36.00238822,-78.93719498,Samsung,-120
C,36.00050156,-78.94003833,Samsung,-115
C,36.00030105,-78.93876578,Samsung,-94
C,36.00151636,-78.93710629,Samsung,-133
D,36.00052966,-78.93973906,Samsung,-86
C,36.00011149,-78.94041228,Samsung,-102
E,36.00384844,-78.93705407,Samsung,-126
C,36.00337425,-78.9387145,Samsung,-126
C,36.0024865,-78.93811532,Samsung,-130
E,36.00379394,-78.93901436,Samsung,-128
D,36.00244376,-78.94128378,Samsung,-114
F,36.00240001,-78.935854,Samsung,-115
D,36.00302611,-78.94194848,Samsung,-123
D,36.00172155,-78.94087751,Samsung,-103
F,36.0030904,-78.93934574,Samsung,-123
F,36.00200785,-78.93669918,Samsung,-107
F,36.00116243,-78.93648675,Samsung,-111
F,36.0012605,-78.93645193,Samsung,-111
D,36.00140128,-78.93955758,Samsung,-116
E,36.00221635,-78.94032161,Samsung,-108
C,36.00150407,-78.93945666,Samsung,-125
E,36.0030415,-78.93950632,Samsung,-124
E,36.00087723,-78.93833263,Samsung,-99
E,36.00342556,-78.93751403,Samsung,-101
E,36.00225688,-78.93672021,Samsung,-95
E,36.00240407,-78.93613728,Samsung,-103
F,36.00339744,-78.93761516,Samsung,-104
F,36.00054545,-78.93902448,Samsung,-105
F,36.00224563,-78.93654113,Samsung,-105
C,36.0002245,-78.93870853,Samsung,-105
C,36.00044177,-78.93910623,Samsung,-101
C,36.00027906,-78.94030392,Samsung,-110
E,36.00156757,-78.93741965,Samsung,-113
D,36.00051569,-78.93971068,Samsung,-82
F,36.00145665,-78.93697924,Samsung,-103
E,36.00367845,-78.93836314,Samsung,-119
F,36.00382444,-78.93711484,Samsung,-127
C,36.00243714,-78.9378161,Samsung,-114
C,36.00311953,-78.937698,Samsung,-134
E,36.00308066,-78.93764799,Samsung,-100
E,36.00400355,-78.93854315,Samsung,-124
C,36.00295156,-78.94168085,Samsung,-132
F,36.00187549,-78.93635876,Samsung,-100
C,36.00322201,-78.94183819,Samsung,-128
D,36.00266407,-78.94100202,Samsung,-128
C,36.00167356,-78.94011464,Samsung,-116
F,36.00334819,-78.93981519,Samsung,-131
C,36.00157601,-78.94069013,Samsung,-106
F,36.0010767,-78.93651667,Samsung,-111
C,36.00186202,-78.94080641,Samsung,-113
F,36.00180713,-78.93967643,Samsung,-127
F,36.00095102,-78.93879343,Samsung,-111
C,36.00197814,-78.93987717,Samsung,-128
F,36.00318443,-78.93768945,Samsung,-100
C,35.99940611,-78.93941543,Samsung,-87
F,36.00361734,-78.93776456,Samsung,-110
E,36.00206287,-78.93685175,Samsung,-95
C,36.00202984,-78.93681641,Samsung,-131
F,36.00369397,-78.93759012,Samsung,-105
F,36.0001994,-78.93857868,Samsung,-126
E,36.00217274,-78.93649232,Samsung,-104
F,35.99976244,-78.94059737,Samsung,-118
D,36.00255631,-78.937539,Samsung,-115
C,35.99869339,-78.93939124,Samsung,-112
C,36.00143698,-78.93740162,Samsung,-133
D,35.99956076,-78.94036273,Samsung,-101
A,35.9987754,-78.94069894,Samsung,-80
D,36.00375775,-78.93831267,Samsung,-126
E,36.00372842,-78.93738004,Samsung,-112
E,36.00283415,-78.93854281,Samsung,-107
F,36.00309999,-78.93767124,Samsung,-110
D,36.00317804,-78.93900237,Samsung,-126
C,36.00027161,-78.9364846,Samsung,-132
D,36.00221827,-78.94172878,Samsung,-115
D,36.00184014,-78.9408279,Samsung,-112
D,36.00282908,-78.94129551,Samsung,-127
C,36.00157872,-78.94007981,Samsung,-117
E,36.00347667,-78.9400486,Samsung,-135
F,36.00178293,-78.9358972,Samsung,-120
D,36.00083928,-78.93731798,Samsung,-110
F,36.0007522,-78.93691916,Samsung,-113
F,36.00130471,-78.93977111,Samsung,-116
F,36.00173262,-78.93960425,Samsung,-126
E,36.00113019,-78.93919849,Samsung,-113
C,36.00150407,-78.93945666,Samsung,-125
E,36.00374018,-78.93765935,Samsung,-103
E,36.00155711,-78.93695885,Samsung,-99
E,36.00188744,-78.93645953,Samsung,-95
E,36.00211913,-78.9370762,Samsung,-96
A,35.9988236,-78.93929647,Samsung,-101
D,36.00318366,-78.93770694,Samsung,-131
F,36.00218628,-78.93670103,Samsung,-101
E,36.00153911,-78.93711261,Samsung,-110
C,36.00152378,-78.93832569,Samsung,-120
B,35.99947867,-78.9401747,Samsung,-110
B,35.99893521,-78.93997425,Samsung,-78
F,36.00376989,-78.93727379,Samsung,-125
F,36.00247278,-78.93774168,Samsung,-73
D,36.00249733,-78.93806707,Samsung,-131
C,36.00524623,-78.93756679,Samsung,-123
E,36.00393014,-78.93902699,Samsung,-129
D,36.00282124,-78.94118123,Samsung,-127
D,36.00049683,-78.93764407,Samsung,-109
C,36.00342239,-78.94178263,Samsung,-130
F,36.00229979,-78.93593687,Samsung,-116
C,36.00170232,-78.94017022,Samsung,-116
F,36.00314914,-78.93948883,Samsung,-126
F,36.00203137,-78.9365648,Samsung,-106
F,36.00063709,-78.93654991,Samsung,-118
D,36.00062882,-78.93798499,Samsung,-111
D,36.00130471,-78.93977111,Samsung,-118
C,36.00208371,-78.94004535,Samsung,-133
E,36.00331178,-78.9398345,Samsung,-132
F,36.00101315,-78.93821892,Samsung,-102
E,36.00192267,-78.93804985,Samsung,-84
F,36.00168419,-78.93715019,Samsung,-104
E,36.00163713,-78.93677052,Samsung,-103
E,36.00330247,-78.93769027,Samsung,-98
C,36.00217587,-78.93667356,Samsung,-131
E,36.0034674,-78.93836471,Samsung,-115
E,36.00222493,-78.9364247,Samsung,-106
C,36.00030306,-78.94028745,Samsung,-114
F,36.00137473,-78.93847697,Samsung,-105
C,36.0015398,-78.93736695,Samsung,-133
F,36.00257737,-78.93751567,Samsung,-78
E,36.00148505,-78.93835798,Samsung,-96
D,36.00356686,-78.93842943,Samsung,-126
E,36.00370425,-78.93740314,Samsung,-112
F,36.0041967,-78.93771708,Samsung,-114
E,36.00421816,-78.93892205,Samsung,-125
D,36.00291246,-78.93740242,Samsung,-126
D,35.99997385,-78.93726697,Samsung,-116
D,36.00266202,-78.94120001,Samsung,-127
D,36.0018464,-78.94085099,Samsung,-113
F,36.00245835,-78.93585676,Samsung,-118
C,36.00165901,-78.94009394,Samsung,-119
F,36.00344099,-78.93999869,Samsung,-135
F,36.00158621,-78.93610213,Samsung,-115
F,36.00103929,-78.93653797,Samsung,-113
E,36.00124558,-78.9364388,Samsung,-128
C,36.00130471,-78.93977111,Samsung,-116
C,36.00111172,-78.93907176,Samsung,-116
F,36.00101694,-78.93785271,Samsung,-114
E,36.00267656,-78.93994673,Samsung,-118
F,36.00318895,-78.93768664,Samsung,-99
E,36.0007834,-78.93843568,Samsung,-98
D,36.00327045,-78.93745886,Samsung,-131
F,36.00219103,-78.93655455,Samsung,-103
F,36.00234201,-78.93620608,Samsung,-109
D,35.99955553,-78.93970057,Samsung,-78
E,36.003188,-78.93769664,Samsung,-98
E,36.00217587,-78.93667356,Samsung,-98
D,36.00031545,-78.93823339,Samsung,-110
C,36.00071299,-78.93890607,Samsung,-102
B,35.99832072,-78.93982906,Samsung,-86
E,36.00158095,-78.93768062,Samsung,-89
F,36.00148505,-78.93835798,Samsung,-96
A,35.99830205,-78.93973594,Samsung,-86
F,36.00366637,-78.93764745,Samsung,-113
E,36.00375907,-78.93731857,Samsung,-122
E,36.00278985,-78.93845174,Samsung,-105
E,36.0033074,-78.93852445,Samsung,-110
E,36.00314462,-78.93772839,Samsung,-101
D,36.00258886,-78.93763725,Samsung,-113
D,35.99980301,-78.93659482,Samsung,-109
D,35.9997222,-78.93700164,Samsung,-113
F,36.00152538,-78.93647414,Samsung,-105
F,36.00154646,-78.9364692,Samsung,-106
D,36.00270737,-78.94107573,Samsung,-128
F,36.00326952,-78.93970945,Samsung,-127
F,36.00163616,-78.93605531,Samsung,-112
F,36.00126823,-78.93646103,Samsung,-110
F,36.00073258,-78.93677117,Samsung,-111
C,36.0014132,-78.93955886,Samsung,-117
E,36.00354475,-78.94002613,Samsung,-137
E,36.00091656,-78.93871467,Samsung,-100
C,36.00086522,-78.93859499,Samsung,-102
E,36.00147505,-78.93734373,Samsung,-112
D,36.00337544,-78.93752187,Samsung,-125
C,36.00221271,-78.93674796,Samsung,-131
E,36.00156187,-78.9368675,Samsung,-98
B,35.99953426,-78.94049692,Samsung,-106
D,36.0032496,-78.93831208,Samsung,-124
E,36.0021961,-78.93654457,Samsung,-100
D,36.00000305,-78.94049938,Samsung,-98
E,36.00305198,-78.93748721,Samsung,-99
C,36.00149928,-78.93762911,Samsung,-126
A,36.00027906,-78.94030392,Samsung,-118
F,36.00149166,-78.93726285,Samsung,-110
C,35.99871671,-78.93937697,Samsung,-116
E,36.00392454,-78.93695134,Samsung,-126
F,36.00370965,-78.93862982,Samsung,-131
E,36.00283149,-78.93746007,Samsung,-90
D,36.00403152,-78.93901753,Samsung,-124
D,36.00222496,-78.94175479,Samsung,-117
D,36.00005225,-78.93740143,Samsung,-116
C,36.00300296,-78.94113766,Samsung,-130
C,35.99976421,-78.93673143,Samsung,-123
F,36.00322984,-78.93884144,Samsung,-118
E,36.00156995,-78.9361328,Samsung,-116
F,36.00072481,-78.93672076,Samsung,-113
F,36.0012605,-78.93645193,Samsung,-111
F,36.00153647,-78.93942791,Samsung,-114
E,36.00108199,-78.93899627,Samsung,-105
F,36.00084487,-78.93756947,Samsung,-114
F,36.00310626,-78.9377847,Samsung,-103
C,36.00196071,-78.936696,Samsung,-126
F,36.00321067,-78.93767232,Samsung,-105
E,36.00257998,-78.93702168,Samsung,-78
E,36.00168325,-78.93721127,Samsung,-106
C,35.99953406,-78.94027475,Samsung,-97
E,36.0021583,-78.93660858,Samsung,-99
A,36.00005687,-78.94046587,Samsung,-117
E,36.00105449,-78.93869206,Samsung,-106
F,35.99898908,-78.93994824,Samsung,-88
C,36.00175622,-78.93816389,Samsung,-119
F,35.99945921,-78.93941094,Samsung,-110
A,35.99839927,-78.93962971,Samsung,-86
E,36.00381229,-78.93714777,Samsung,-124
D,36.00319627,-78.9389731,Samsung,-125
F,36.00250267,-78.93809736,Samsung,-91
C,36.00308066,-78.93764799,Samsung,-133
E,36.00293323,-78.93739266,Samsung,-102
D,36.00295546,-78.93721476,Samsung,-113
D,36.00234504,-78.94060991,Samsung,-128
D,36.00312185,-78.94188496,Samsung,-119
C,36.00316892,-78.94112105,Samsung,-131
C,36.00171267,-78.94019554,Samsung,-116
F,36.00342284,-78.93992808,Samsung,-127
F,36.00199487,-78.93669053,Samsung,-105
F,36.00063687,-78.93656292,Samsung,-115
F,36.00133007,-78.93656171,Samsung,-109
C,36.00144261,-78.9395523,Samsung,-116
F,36.00208371,-78.94004535,Samsung,-115
F,36.00199547,-78.93989749,Samsung,-122
F,36.00308564,-78.93775608,Samsung,-104
F,35.99928384,-78.93969213,Samsung,-110
E,36.00350743,-78.93767652,Samsung,-109
E,36.00251853,-78.93599564,Samsung,-110
E,36.00173551,-78.93817868,Samsung,-79
D,36.00314977,-78.93774273,Samsung,-131
E,36.00297278,-78.93729294,Samsung,-95
F,36.00038951,-78.93914209,Samsung,-107
E,36.00140801,-78.93733839,Samsung,-108
C,36.000586,-78.93855635,Samsung,-101
F,35.99945064,-78.93943466,Samsung,-110
A,35.99841433,-78.93996381,Samsung,-82
E,36.00388483,-78.93694569,Samsung,-127
C,36.00306289,-78.93762697,Samsung,-133
E,36.0037147,-78.93854562,Samsung,-117
D,36.00404557,-78.93954386,Samsung,-130
D,36.00190829,-78.94132593,Samsung,-112
D,36.00195647,-78.94093344,Samsung,-117
F,36.00197524,-78.93625627,Samsung,-108
D,36.00274613,-78.94115713,Samsung,-127
C,36.00177237,-78.94027524,Samsung,-116
F,36.00373883,-78.93843197,Samsung,-125
E,36.00130996,-78.93652605,Samsung,-118
E,36.00120157,-78.93646334,Samsung,-128
D,36.00022992,-78.93761866,Samsung,-113
D,36.00140946,-78.93955472,Samsung,-117
C,36.00054932,-78.93776741,Samsung,-118
C,36.00213384,-78.94013313,Samsung,-133
F,36.00121473,-78.93935367,Samsung,-123
D,36.00320863,-78.93771209,Samsung,-128
C,36.00134646,-78.9370513,Samsung,-124
D,36.00324572,-78.9374915,Samsung,-126
E,36.00235363,-78.93678264,Samsung,-105
D,36.00138415,-78.93852806,Samsung,-111
E,36.00379452,-78.9381735,Samsung,-119
E,36.00218628,-78.93670103,Samsung,-97
D,35.99986096,-78.94063139,Samsung,-95
F,36.0002186,-78.93826666,Samsung,-122
D,35.99906607,-78.93990073,Samsung,-115
E,36.00148409,-78.93739788,Samsung,-114
D,36.00047287,-78.93963876,Samsung,-97
B,36.00033773,-78.94025772,Samsung,-117
C,35.99898908,-78.93994824,Samsung,-126
E,36.0038376,-78.93697375,Samsung,-119
D,36.00349698,-78.938619,Samsung,-125
E,36.00287379,-78.93856736,Samsung,-108
C,36.00419141,-78.93961212,Samsung,-131
D,36.00371662,-78.93899239,Samsung,-124
D,36.00009216,-78.93739277,Samsung,-113
D,36.00259425,-78.94207334,Samsung,-119
F,36.00161812,-78.93643643,Samsung,-108
D,36.00183965,-78.94080275,Samsung,-114
C,36.00174203,-78.94023504,Samsung,-118
F,36.00303377,-78.9390055,Samsung,-118
F,36.00198031,-78.93661539,Samsung,-107
D,36.00020569,-78.93760693,Samsung,-114
E,36.0021827,-78.93801045,Samsung,-91
D,36.00144261,-78.9395523,Samsung,-117
C,36.00192552,-78.93983478,Samsung,-128
F,36.00171051,-78.93961936,Samsung,-120
F,36.00238808,-78.94020978,Samsung,-123
C,36.00314098,-78.93775565,Samsung,-133
F,35.99928621,-78.93978224,Samsung,-105
E,36.00350571,-78.93754587,Samsung,-102
C,36.00256659,-78.93706763,Samsung,-117
D,36.00270193,-78.9374104,Samsung,-118
C,35.99957055,-78.94034263,Samsung,-96
F,36.00366713,-78.93759898,Samsung,-105
C,36.00216453,-78.93664408,Samsung,-131
D,36.00049139,-78.93966943,Samsung,-98
D,36.00027909,-78.93815849,Samsung,-107
